AKCIFVS2AO1K2,B0008EOB3A,5.0,1363651200
AKCIFVS2AO1K2,B000GB1R78,3.0,1357689600
AKCIFVS2AO1K2,B000VVTWB6,4.0,1377907200
AKCIFVS2AO1K2,B00170FAAW,4.0,1358294400
AKCIFVS2AO1K2,B001O9BEEW,5.0,1352678400
A1T50Z3M99VIRR,B0002IC652,4.0,1381363200
A1T50Z3M99VIRR,B002OKNRE0,4.0,1382659200
A1T50Z3M99VIRR,B006L6LC2W,4.0,1382486400
A1T50Z3M99VIRR,B007K3K8KM,5.0,1387324800
A1T50Z3M99VIRR,B007KFSCOO,4.0,1378598400
A5QYTKDEGFCL9,B0006GN9AG,5.0,1323734400
A5QYTKDEGFCL9,B00075U5IA,5.0,1345334400
A5QYTKDEGFCL9,B000820YD8,4.0,1339459200
A5QYTKDEGFCL9,B000GGQ9IU,5.0,1286496000
A5QYTKDEGFCL9,B000WYL6YS,5.0,1313366400
A1U0QFWM1ONURK,B000MMD562,5.0,1383091200
A1U0QFWM1ONURK,B003UGTKWA,3.0,1383523200
A1U0QFWM1ONURK,B004B79H1Q,4.0,1383782400
A1U0QFWM1ONURK,B004OP0M9Q,5.0,1383782400
A1U0QFWM1ONURK,B005J7JULO,5.0,1383004800
A24PK4Q70CS0N0,B0000ZC86E,3.0,1384992000
A24PK4Q70CS0N0,B0006U3G5A,3.0,1389139200
A24PK4Q70CS0N0,B000783OEE,4.0,1384992000
A24PK4Q70CS0N0,B000783UT8,5.0,1307404800
A24PK4Q70CS0N0,B0007CKMA4,2.0,1403568000
AJH7ESS9UQ99L,B0006AAS5Q,5.0,1248566400
AJH7ESS9UQ99L,B0009P66H2,5.0,1252713600
AJH7ESS9UQ99L,B0009P66MM,5.0,1199318400
AJH7ESS9UQ99L,B000BDIQPM,5.0,1264032000
AJH7ESS9UQ99L,B000CDKFC8,5.0,1192579200
A1KD8NJPZ01R37,B0006GN9II,5.0,1352505600
A1KD8NJPZ01R37,B000A80JXA,5.0,1377734400
A1KD8NJPZ01R37,B000HAT5T0,5.0,1372896000
A1KD8NJPZ01R37,B000WYCVNI,5.0,1329868800
A1KD8NJPZ01R37,B001HL99U8,4.0,1364428800
A1OA7ZKRQH98C8,B0006NW8JC,2.0,1387411200
A1OA7ZKRQH98C8,B0009MZTUU,4.0,1337040000
A1OA7ZKRQH98C8,B000GHMS02,5.0,1353369600
A1OA7ZKRQH98C8,B000KA91DM,4.0,1292371200
A1OA7ZKRQH98C8,B000O76CU6,5.0,1391472000
A1XT9EPFHOI349,B000EQ0BM2,5.0,1396310400
A1XT9EPFHOI349,B0012C79CM,5.0,1396310400
A1XT9EPFHOI349,B00131OS9O,4.0,1396310400
A1XT9EPFHOI349,B001JJCQ4O,5.0,1271548800
A1XT9EPFHOI349,B00236QLIE,5.0,1396224000
A363DB08146FWS,B0006M1TT8,5.0,1384646400
A363DB08146FWS,B000AMR2C2,5.0,1386806400
A363DB08146FWS,B000J26CWE,5.0,1362441600
A363DB08146FWS,B000VDROUU,4.0,1360540800
A363DB08146FWS,B000YOYJ4A,5.0,1384646400
A1JQDCX4LDKBZ3,B0002FHIM6,1.0,1358985600
A1JQDCX4LDKBZ3,B0002FHIWQ,2.0,1358985600
A1JQDCX4LDKBZ3,B0009GCU80,1.0,1358985600
A1JQDCX4LDKBZ3,B000NRRO22,3.0,1383868800
A1JQDCX4LDKBZ3,B00147VH8C,3.0,1358985600
A1H4R7TY2G50DH,B00006XXGO,5.0,1377734400
A1H4R7TY2G50DH,B000A3SHS4,5.0,1365206400
A1H4R7TY2G50DH,B000BWFH46,5.0,1365206400
A1H4R7TY2G50DH,B000O2VUO4,5.0,1328486400
A1H4R7TY2G50DH,B000PDETBS,5.0,1365206400
